tweet_id,tweet_text,class_label,event,split,event_set,target_label,clean_text,text_length,word_count,pred_label,correct
910734009230966784,@EmmaWatson A teamly reminder of the earthquake in Mexico. If you can donate or just pray for my country could be a good way to show solidarity with us.,rescue_volunteering_or_donation_effort,puebla_mexico_earthquake_2017,test,set1,Volunteering and Donations,a teamly reminder of the earthquake in mexico. if you can donate or just pray for my country could be a good way to show solidarity with us.,140,28,Irrelevant,False
913080842271866881,The best way to receive a Mexican!Watch @ConanOBrien tonight. Ill talk about #FlatlinersMovie and how to help Mexico after the earthquake!,rescue_volunteering_or_donation_effort,puebla_mexico_earthquake_2017,test,set1,Volunteering and Donations,the best way to receive a mexican!watch tonight. ill talk about flatlinersmovie and how to help mexico after the earthquake!,124,20,Irrelevant,False
908758585605271552,Extra water from #HurricaneIrma? Were a donation center for @engagecurrent’s #LaundryProject! #HopeDealer #Irma #AfterIrma #TampaStrong,rescue_volunteering_or_donation_effort,hurricane_irma_2017,test,set1,Volunteering and Donations,extra water from hurricaneirma? were a donation center for s laundryproject! hopedealer irma afterirma tampastrong,114,15,Situational Awareness,False
910541883633418242,"Anyone reading, Mexico City and other cities where crushed by an earthquake yesterday by 1 p.m. cetral time. Send any help if you can #RT",rescue_volunteering_or_donation_effort,puebla_mexico_earthquake_2017,test,set1,Volunteering and Donations,"anyone reading, mexico city and other cities where crushed by an earthquake yesterday by 1 p.m. cetral time. send any help if you can rt",136,25,Irrelevant,False
910617378135752704,WATCH: Drone footage shows rescue operations and the scope of destruction caused by the 7.1 magnitude earthquake that hit Mexico City.,rescue_volunteering_or_donation_effort,puebla_mexico_earthquake_2017,test,set1,Volunteering and Donations,watch drone footage shows rescue operations and the scope of destruction caused by the 7.1 magnitude earthquake that hit mexico city.,133,21,Situational Awareness,False
910608324076253184,Thousands in Mexico volunteer to train as rescue workers after a major earthquake kills hundreds in Mexico City,rescue_volunteering_or_donation_effort,puebla_mexico_earthquake_2017,test,set1,Volunteering and Donations,thousands in mexico volunteer to train as rescue workers after a major earthquake kills hundreds in mexico city,111,18,Critical Rescue,False
910689804643209216,RT @BillyonBass: For my friends in Mexico--here are some ways we can help them: From The Tennessean: Earthquake shakes Mexico /,rescue_volunteering_or_donation_effort,puebla_mexico_earthquake_2017,test,set1,Volunteering and Donations,for my friends in mexico--here are some ways we can help them from the tennessean earthquake shakes mexico,106,18,Resource Requests,False
910717466178924544,@247razz Id like to share this with you. This is happening right now in Mexico.Saving victims from the earthquake and of course animals too,rescue_volunteering_or_donation_effort,puebla_mexico_earthquake_2017,test,set1,Volunteering and Donations,id like to share this with you. this is happening right now in mexico.saving victims from the earthquake and of course animals too,130,23,Irrelevant,False
912160170834300929,"RT @giselilla: Sobre #Verificado19s ~&gt; After Mexico City’s earthquake, this site is crowdsourcing to map emergency resources",rescue_volunteering_or_donation_effort,puebla_mexico_earthquake_2017,test,set1,Volunteering and Donations,"sobre verificado19s after mexico city s earthquake, this site is crowdsourcing to map emergency resources",105,15,Situational Awareness,False
911766658318036993,NOW: #USAR team on @USAIDs DART are loaded up &amp; ready to go search 4 #MexicoEarthquake survivors. Our thoughts are with them &amp; all affected,rescue_volunteering_or_donation_effort,puebla_mexico_earthquake_2017,test,set1,Volunteering and Donations,now usar team on dart are loaded up and ready to go search 4 mexicoearthquake survivors. our thoughts are with them and all affected,132,24,Irrelevant,False
908782965269962752,"Update, Day 5 of #Irma relief. #IndyHelpingFlorida",rescue_volunteering_or_donation_effort,hurricane_irma_2017,test,set1,Volunteering and Donations,"update, day 5 of irma relief. indyhelpingflorida",48,7,Situational Awareness,False
911908156678303744,"Major disaster. Most in PR survived hurricane but now lack: food, water, medicine, shelter, medical care, hospitals, police, communications.",rescue_volunteering_or_donation_effort,hurricane_maria_2017,test,set1,Volunteering and Donations,"major disaster. most in pr survived hurricane but now lack food, water, medicine, shelter, medical care, hospitals, police, communications.",139,19,Situational Awareness,False
913192307783999494,RT @GadiNBC: Some of the first of the damage our crew is seeing around #SanJuan #HurricaneMaria,rescue_volunteering_or_donation_effort,hurricane_maria_2017,test,set1,Volunteering and Donations,some of the first of the damage our crew is seeing around sanjuan hurricanemaria,80,14,Situational Awareness,False
908941880922132480,"Hurricane Irma victims get help from Charlie Pickett, R.E.M.s Peter Buck",rescue_volunteering_or_donation_effort,hurricane_irma_2017,test,set1,Volunteering and Donations,"hurricane irma victims get help from charlie pickett, r.e.m.s peter buck",72,11,Situational Awareness,False
909495871414456323,First Dolphins game of the year. We are turning the @DolfansNYC event into an Irma fundraiser.,rescue_volunteering_or_donation_effort,hurricane_irma_2017,test,set1,Volunteering and Donations,first dolphins game of the year. we are turning the event into an irma fundraiser.,82,15,Situational Awareness,False
908778642502770688,Gibraltar contributes to HMS Ocean aid for Hurricane Irma,rescue_volunteering_or_donation_effort,hurricane_irma_2017,test,set1,Volunteering and Donations,gibraltar contributes to hms ocean aid for hurricane irma,57,9,Situational Awareness,False
907939927635017728,Charleston firefighters carry injured veteran to safety during Irma,rescue_volunteering_or_donation_effort,hurricane_irma_2017,test,set1,Volunteering and Donations,charleston firefighters carry injured veteran to safety during irma,67,9,Critical Rescue,False
908443382770536448,"Heat, Warriors and FedEx combining to send over 100 pre-Hurricane Irma pets from local Miami animal shelters to no-kill shelters in Oakland.",rescue_volunteering_or_donation_effort,hurricane_irma_2017,test,set1,Volunteering and Donations,"heat, warriors and fedex combining to send over 100 pre-hurricane irma pets from local miami animal shelters to no-kill shelters in oakland.",140,22,Critical Rescue,False
909141641952468992,"You never know what #HurricaneIrma victims might need. With your 💵 donations, weve purchased tarps for those with roof damage #IrmaRecovery",rescue_volunteering_or_donation_effort,hurricane_irma_2017,test,set1,Volunteering and Donations,"you never know what hurricaneirma victims might need. with your donations, weve purchased tarps for those with roof damage irmarecovery",135,20,Situational Awareness,False
908737737485897728,"Individual assistance is being offered by FEMA to eligible residents w/ housing, medical &amp; other needs.  #Irma",rescue_volunteering_or_donation_effort,hurricane_irma_2017,test,set1,Volunteering and Donations,"individual assistance is being offered by fema to eligible residents w housing, medical and other needs. irma",109,17,Situational Awareness,False
909498460172423170,#Healthcareworkers: Florida has an immediate need for volunteers in medical needs shelters. Learn more here:  #Irma,rescue_volunteering_or_donation_effort,hurricane_irma_2017,test,set1,Volunteering and Donations,healthcareworkers florida has an immediate need for volunteers in medical needs shelters. learn more here irma,110,16,Resource Requests,False
914939942362546176,"SWC#Donate for Hurricanes Harvey, Irma &amp; Maria /Earthquake Relief",rescue_volunteering_or_donation_effort,hurricane_maria_2017,test,set1,Volunteering and Donations,"swcdonate for hurricanes harvey, irma and maria earthquake relief",65,9,Situational Awareness,False
907738096778792960,#firstalertwx help &amp; donation needed please @ActionNewsJax @WOKVNews,rescue_volunteering_or_donation_effort,hurricane_irma_2017,test,set1,Volunteering and Donations,firstalertwx help and donation needed please,44,6,Resource Requests,False
908153716741681153,"Sandbags donations needed due to Santa Fe River flooding. --&gt; High Springs Memorial Park, 17380 N.W. US Hwy 441.",rescue_volunteering_or_donation_effort,hurricane_irma_2017,test,set1,Volunteering and Donations,"sandbags donations needed due to santa fe river flooding. -- high springs memorial park, 17380 n.w. us hwy 441.",111,19,Situational Awareness,False
914885533955952640,#CamilaCabello and #LinManuelMiranda are singing together for #HurricaneMaria relief. What song would you like to hear the two sing?,rescue_volunteering_or_donation_effort,hurricane_maria_2017,test,set1,Volunteering and Donations,camilacabello and linmanuelmiranda are singing together for hurricanemaria relief. what song would you like to hear the two sing?,129,19,Irrelevant,False
914753885297717248,"RT @DeptofDefense: #DoD, @USArmyNorth, continue to support @FEMA in areas ravaged by #HurricaneMaria:  /",rescue_volunteering_or_donation_effort,hurricane_maria_2017,test,set1,Volunteering and Donations,"dod, , continue to support in areas ravaged by hurricanemaria",61,10,Situational Awareness,False
913934518960222209,RT @XavierSantos47: PLZ SUPPORT! Even $1! Puerto Rico Relief  #HurricaneMaria #PuertoRico #DonatePuertoRico #Hurrica,rescue_volunteering_or_donation_effort,hurricane_maria_2017,test,set1,Volunteering and Donations,plz support! even 1! puerto rico relief hurricanemaria puertorico donatepuertorico hurrica,90,11,Irrelevant,False
908754388210016256,Our assessment team was on the ground in FL within hours after #Irma and facilitated comms for City of Marathon within 24.,rescue_volunteering_or_donation_effort,hurricane_irma_2017,test,set1,Volunteering and Donations,our assessment team was on the ground in fl within hours after irma and facilitated comms for city of marathon within 24.,121,22,Situational Awareness,False
912272410702962688,After #HurricaneMaria: It is up to mainland leaders not to stint on aid for Puerto Rico and the US Virgin Islands,rescue_volunteering_or_donation_effort,hurricane_maria_2017,test,set1,Volunteering and Donations,after hurricanemaria it is up to mainland leaders not to stint on aid for puerto rico and the us virgin islands,111,21,Situational Awareness,False
